event,timestamp,button,finger,word
CHAR_SELECTED,1675349778394,M,3,None
CHAR_SELECTED,1675349778416,L,3,None
CHAR_SELECTED,1675349778484,K,3,None
CHAR_SELECTED,1675349778719,J,3,None
CHAR_SELECTED,1675349779387,K,3,None
CHAR_CLICKED,1675349780827,K,None,None
CHAR_SELECTED,1675349783030,L,3,None
CHAR_SELECTED,1675349783052,M,3,None
CHAR_SELECTED,1675349783121,N,2,None
CHAR_SELECTED,1675349786187,O,3,None
CHAR_SELECTED,1675349786486,P,2,None
CHAR_SELECTED,1675349787846,O,3,None
CHAR_CLICKED,1675349789390,O,None,None
CHAR_SELECTED,1675349790334,N,3,None
CHAR_SELECTED,1675349790380,M,3,None
CHAR_SELECTED,1675349790396,L,3,None
CHAR_SELECTED,1675349790450,K,3,None
CHAR_SELECTED,1675349790469,J,3,None
CHAR_SELECTED,1675349790552,I,3,None
CHAR_SELECTED,1675349791097,H,3,None
CHAR_SELECTED,1675349791175,G,3,None
CHAR_SELECTED,1675349791238,F,4,None
CHAR_SELECTED,1675349791801,E,3,None
CHAR_CLICKED,1675349793004,E,None,None
CHAR_SELECTED,1675349795141,F,2,None
CHAR_SELECTED,1675349795163,G,3,None
CHAR_SELECTED,1675349795672,H,3,None
CHAR_SELECTED,1675349795691,I,2,None
CHAR_SELECTED,1675349795743,J,2,None
CHAR_SELECTED,1675349796092,K,3,None
CHAR_SELECTED,1675349796157,L,3,None
CHAR_SELECTED,1675349796221,M,2,None
CHAR_SELECTED,1675349797555,L,3,None
CHAR_SELECTED,1675349798162,K,3,None
CHAR_SELECTED,1675349799554,L,3,None
CHAR_CLICKED,1675349801193,L,None,None
CHAR_SELECTED,1675349802212,M,4,None
CHAR_SELECTED,1675349802284,N,4,None
CHAR_CLICKED,1675349803503,N,None,None
CHAR_SELECTED,1675349805078,M,3,None
CHAR_SELECTED,1675349805426,N,3,None
CHAR_SELECTED,1675349805489,O,2,None
CHAR_SELECTED,1675349806056,P,3,None
CHAR_SELECTED,1675349806084,Q,3,None
CHAR_SELECTED,1675349806186,R,2,None
CHAR_SELECTED,1675349806705,S,3,None
CHAR_SELECTED,1675349806774,T,3,None
CHAR_SELECTED,1675349806839,U,3,None
CHAR_SELECTED,1675349807214,V,3,None
CHAR_SELECTED,1675349807278,W,3,None
CHAR_SELECTED,1675349807315,X,3,None
CHAR_SELECTED,1675349807642,Y,3,None
CHAR_SELECTED,1675349807670,Z,3,None
CHAR_SELECTED,1675349807745,SPACE,2,None
CHAR_SELECTED,1675349808003,ENTER,3,None
WORD_DONE,1675349809130,None,None,51063 Koeln
WORD_NEXT,1675349809130,None,None,51674 Wiehl
CHAR_SELECTED,1675349811471,1,2,None
CHAR_SELECTED,1675349811535,2,2,None
CHAR_SELECTED,1675349812211,3,3,None
CHAR_SELECTED,1675349812341,4,2,None
CHAR_SELECTED,1675349812510,5,2,None
CHAR_CLICKED,1675349813776,5,None,None
CHAR_SELECTED,1675349815128,4,4,None
CHAR_SELECTED,1675349816035,3,2,None
CHAR_SELECTED,1675349816227,2,4,None
CHAR_SELECTED,1675349817156,1,3,None
CHAR_CLICKED,1675349818397,1,None,None
CHAR_SELECTED,1675349819528,2,3,None
CHAR_SELECTED,1675349819549,3,3,None
CHAR_SELECTED,1675349819620,4,3,None
CHAR_SELECTED,1675349819719,5,3,None
CHAR_SELECTED,1675349819826,6,2,None
CHAR_CLICKED,1675349820800,6,None,None
CHAR_SELECTED,1675349821827,7,3,None
CHAR_SELECTED,1675349821948,8,3,None
CHAR_SELECTED,1675349824574,7,3,None
CHAR_SELECTED,1675349824853,6,3,None
CHAR_SELECTED,1675349826118,7,3,None
CHAR_CLICKED,1675349827391,7,None,None
CHAR_SELECTED,1675349828343,6,2,None
CHAR_SELECTED,1675349828404,5,2,None
CHAR_SELECTED,1675349828475,4,2,None
CHAR_SELECTED,1675349828613,3,3,None
CHAR_SELECTED,1675349829203,4,3,None
CHAR_CLICKED,1675349830195,4,None,None
CHAR_SELECTED,1675349831339,5,3,None
CHAR_SELECTED,1675349831681,4,3,None
CHAR_SELECTED,1675349831701,3,3,None
CHAR_SELECTED,1675349831766,2,3,None
CHAR_SELECTED,1675349832164,1,3,None
CHAR_SELECTED,1675349832211,ENTER,3,None
CHAR_SELECTED,1675349832271,SPACE,3,None
CHAR_SELECTED,1675349832331,Z,4,None
CHAR_SELECTED,1675349833494,SPACE,2,None
CHAR_CLICKED,1675349835307,SPACE,None,None
CHAR_SELECTED,1675349837257,Z,4,None
CHAR_SELECTED,1675349837494,Y,4,None
CHAR_SELECTED,1675349838167,X,3,None
CHAR_SELECTED,1675349838331,W,4,None
CHAR_CLICKED,1675349839295,W,None,None
CHAR_SELECTED,1675349841831,V,3,None
CHAR_SELECTED,1675349841846,U,3,None
CHAR_SELECTED,1675349841952,T,2,None
CHAR_SELECTED,1675349842266,S,3,None
CHAR_SELECTED,1675349842280,R,3,None
CHAR_SELECTED,1675349842346,Q,3,None
CHAR_SELECTED,1675349843251,P,3,None
CHAR_SELECTED,1675349843319,O,3,None
CHAR_SELECTED,1675349843546,N,3,None
CHAR_SELECTED,1675349843595,M,3,None
CHAR_SELECTED,1675349843618,L,3,None
CHAR_SELECTED,1675349843686,K,3,None
CHAR_SELECTED,1675349843950,J,3,None
CHAR_SELECTED,1675349843986,I,3,None
CHAR_CLICKED,1675349845079,I,None,None
CHAR_SELECTED,1675349846110,H,3,None
CHAR_SELECTED,1675349846182,G,3,None
CHAR_SELECTED,1675349846329,F,4,None
CHAR_SELECTED,1675349846449,E,4,None
CHAR_CLICKED,1675349847470,E,None,None
CHAR_SELECTED,1675349848484,F,3,None
CHAR_SELECTED,1675349848638,G,3,None
CHAR_SELECTED,1675349848811,H,3,None
CHAR_CLICKED,1675349849876,H,None,None
CHAR_SELECTED,1675349851019,I,3,None
CHAR_SELECTED,1675349851065,J,3,None
CHAR_SELECTED,1675349851178,K,3,None
CHAR_SELECTED,1675349851296,L,2,None
CHAR_CLICKED,1675349852261,L,None,None
CHAR_SELECTED,1675349853878,M,3,None
CHAR_SELECTED,1675349853896,N,3,None
CHAR_SELECTED,1675349853930,O,3,None
CHAR_SELECTED,1675349853969,P,3,None
CHAR_SELECTED,1675349854033,Q,2,None
CHAR_SELECTED,1675349854058,R,2,None
CHAR_SELECTED,1675349854558,S,3,None
CHAR_SELECTED,1675349854630,T,3,None
CHAR_SELECTED,1675349854663,U,3,None
CHAR_SELECTED,1675349854729,V,3,None
CHAR_SELECTED,1675349854794,W,2,None
CHAR_SELECTED,1675349855258,X,3,None
CHAR_SELECTED,1675349855331,Y,3,None
CHAR_SELECTED,1675349855389,Z,3,None
CHAR_SELECTED,1675349855462,SPACE,2,None
CHAR_SELECTED,1675349856162,ENTER,3,None
WORD_DONE,1675349857152,None,None,51674 Wiehl
WORD_NEXT,1675349857155,None,None,57462 Olpe
CHAR_SELECTED,1675349859056,1,3,None
CHAR_SELECTED,1675349859129,2,3,None
CHAR_SELECTED,1675349859222,3,3,None
CHAR_SELECTED,1675349859333,4,2,None
CHAR_SELECTED,1675349859496,5,2,None
CHAR_SELECTED,1675349860055,6,2,None
CHAR_SELECTED,1675349861422,5,3,None
CHAR_CLICKED,1675349862784,5,None,None
CHAR_SELECTED,1675349863788,6,3,None
CHAR_SELECTED,1675349863858,7,3,None
CHAR_SELECTED,1675349863943,8,3,None
CHAR_SELECTED,1675349864388,7,3,None
CHAR_CLICKED,1675349865397,7,None,None
CHAR_SELECTED,1675349867313,6,3,None
CHAR_SELECTED,1675349867380,5,3,None
CHAR_SELECTED,1675349867470,4,4,None
CHAR_CLICKED,1675349868352,4,None,None
CHAR_SELECTED,1675349869203,5,3,None
CHAR_SELECTED,1675349869317,6,3,None
CHAR_CLICKED,1675349870344,6,None,None
CHAR_SELECTED,1675349871230,5,2,None
CHAR_SELECTED,1675349871338,4,2,None
CHAR_SELECTED,1675349871433,3,3,None
CHAR_SELECTED,1675349871498,2,3,None
CHAR_CLICKED,1675349872413,2,None,None
CHAR_SELECTED,1675349874703,1,3,None
CHAR_SELECTED,1675349874726,ENTER,3,None
CHAR_SELECTED,1675349874791,SPACE,4,None
CHAR_CLICKED,1675349875775,SPACE,None,None
CHAR_SELECTED,1675349876926,Z,3,None
CHAR_SELECTED,1675349877047,Y,3,None
CHAR_SELECTED,1675349877125,X,4,None
CHAR_SELECTED,1675349877755,W,3,None
CHAR_SELECTED,1675349878190,V,3,None
CHAR_SELECTED,1675349878259,U,3,None
CHAR_SELECTED,1675349878661,T,3,None
CHAR_SELECTED,1675349878690,S,3,None
CHAR_SELECTED,1675349878804,R,3,None
CHAR_SELECTED,1675349879300,Q,4,None
CHAR_SELECTED,1675349879549,P,4,None
CHAR_SELECTED,1675349880151,O,3,None
CHAR_CLICKED,1675349880977,O,None,None
CHAR_SELECTED,1675349881953,N,3,None
CHAR_SELECTED,1675349882024,M,3,None
CHAR_SELECTED,1675349882219,L,4,None
CHAR_CLICKED,1675349884366,L,None,None
CHAR_SELECTED,1675349886705,M,2,None
CHAR_SELECTED,1675349887269,N,3,None
CHAR_SELECTED,1675349887788,O,2,None
CHAR_SELECTED,1675349890337,P,3,None
CHAR_CLICKED,1675349891526,P,None,None
CHAR_SELECTED,1675349893064,O,2,None
CHAR_SELECTED,1675349893366,N,3,None
CHAR_SELECTED,1675349893396,M,3,None
CHAR_SELECTED,1675349893470,L,3,None
CHAR_SELECTED,1675349893532,K,2,None
CHAR_SELECTED,1675349893848,J,3,None
CHAR_SELECTED,1675349893930,I,2,None
CHAR_SELECTED,1675349894358,H,3,None
CHAR_SELECTED,1675349894429,G,3,None
CHAR_SELECTED,1675349894766,F,3,None
CHAR_SELECTED,1675349894953,E,4,None
CHAR_CLICKED,1675349897192,E,None,None
CHAR_SELECTED,1675349898127,D,3,None
CHAR_SELECTED,1675349898158,C,3,None
CHAR_SELECTED,1675349898186,B,3,None
CHAR_SELECTED,1675349898491,A,3,None
CHAR_SELECTED,1675349898527,0,3,None
CHAR_SELECTED,1675349898555,9,3,None
CHAR_SELECTED,1675349898594,8,3,None
CHAR_SELECTED,1675349898956,7,3,None
CHAR_SELECTED,1675349898990,6,2,None
CHAR_SELECTED,1675349899020,5,2,None
CHAR_SELECTED,1675349901745,4,2,None
CHAR_SELECTED,1675349901847,3,2,None
CHAR_SELECTED,1675349902232,2,3,None
CHAR_SELECTED,1675349902259,1,3,None
CHAR_SELECTED,1675349902652,ENTER,3,None
WORD_DONE,1675349904389,None,None,57462 Olpe
WORD_NEXT,1675349904389,None,None,54290 Trier
CHAR_SELECTED,1675349906922,SPACE,3,None
CHAR_SELECTED,1675349907007,Z,3,None
CHAR_SELECTED,1675349907437,Y,3,None
CHAR_SELECTED,1675349907861,X,3,None
CHAR_SELECTED,1675349907902,W,2,None
CHAR_SELECTED,1675349908186,V,3,None
CHAR_SELECTED,1675349908203,U,3,None
CHAR_SELECTED,1675349908279,T,2,None
CHAR_SELECTED,1675349908512,S,3,None
CHAR_SELECTED,1675349908586,R,3,None
CHAR_SELECTED,1675349909308,Q,3,None
CHAR_SELECTED,1675349909337,P,3,None
CHAR_SELECTED,1675349909644,O,3,None
CHAR_SELECTED,1675349909665,N,3,None
CHAR_SELECTED,1675349909947,M,3,None
CHAR_SELECTED,1675349909971,L,3,None
CHAR_SELECTED,1675349910003,K,3,None
CHAR_SELECTED,1675349910272,J,3,None
CHAR_SELECTED,1675349910298,I,3,None
CHAR_SELECTED,1675349910366,H,3,None
CHAR_SELECTED,1675349911004,G,3,None
CHAR_SELECTED,1675349911032,F,3,None
CHAR_SELECTED,1675349911074,E,2,None
CHAR_SELECTED,1675349911743,D,3,None
CHAR_SELECTED,1675349912433,C,3,None
CHAR_SELECTED,1675349912468,B,3,None
CHAR_SELECTED,1675349912804,A,3,None
CHAR_SELECTED,1675349912867,0,3,None
CHAR_SELECTED,1675349913268,9,3,None
CHAR_SELECTED,1675349913597,8,3,None
CHAR_SELECTED,1675349913956,7,3,None
CHAR_SELECTED,1675349914298,6,3,None
CHAR_SELECTED,1675349914875,5,3,None
CHAR_CLICKED,1675349916097,5,None,None
CHAR_SELECTED,1675349917229,4,3,None
CHAR_CLICKED,1675349918438,4,None,None
CHAR_SELECTED,1675349920652,3,3,None
CHAR_SELECTED,1675349920785,2,4,None
CHAR_CLICKED,1675349921886,2,None,None
CHAR_SELECTED,1675349923847,3,3,None
CHAR_SELECTED,1675349923909,4,2,None
CHAR_SELECTED,1675349924318,5,3,None
CHAR_SELECTED,1675349925608,6,2,None
CHAR_SELECTED,1675349925647,7,2,None
CHAR_SELECTED,1675349926007,8,3,None
CHAR_SELECTED,1675349926115,9,2,None
CHAR_CLICKED,1675349927301,9,None,None
CHAR_SELECTED,1675349928234,0,3,None
CHAR_SELECTED,1675349928380,A,3,None
CHAR_SELECTED,1675349931371,0,3,None
CHAR_SELECTED,1675349931439,9,3,None
CHAR_SELECTED,1675349932264,0,3,None
CHAR_CLICKED,1675349933671,0,None,None
CHAR_SELECTED,1675349935101,9,3,None
CHAR_SELECTED,1675349935166,8,3,None
CHAR_SELECTED,1675349935773,9,3,None
CHAR_SELECTED,1675349935825,0,2,None
CHAR_SELECTED,1675349936592,9,2,None
CHAR_SELECTED,1675349936626,8,2,None
CHAR_SELECTED,1675349936971,7,3,None
CHAR_SELECTED,1675349936990,6,3,None
CHAR_SELECTED,1675349937286,5,3,None
CHAR_SELECTED,1675349937335,4,3,None
CHAR_SELECTED,1675349937986,3,3,None
CHAR_SELECTED,1675349938031,2,3,None
CHAR_SELECTED,1675349938365,1,3,None
CHAR_SELECTED,1675349938387,ENTER,3,None
CHAR_SELECTED,1675349939303,SPACE,3,None
CHAR_SELECTED,1675349939423,Z,3,None
CHAR_SELECTED,1675349941356,SPACE,3,None
CHAR_CLICKED,1675349942291,SPACE,None,None
CHAR_SELECTED,1675349943751,ENTER,3,None
CHAR_SELECTED,1675349943788,1,2,None
CHAR_SELECTED,1675349944650,ENTER,3,None
CHAR_SELECTED,1675349944709,SPACE,3,None
CHAR_SELECTED,1675349945183,Z,3,None
CHAR_SELECTED,1675349945208,Y,3,None
CHAR_SELECTED,1675349945574,X,3,None
CHAR_SELECTED,1675349945620,W,3,None
CHAR_SELECTED,1675349945642,V,4,None
CHAR_SELECTED,1675349946006,U,3,None
CHAR_SELECTED,1675349946073,T,3,None
CHAR_CLICKED,1675349947277,T,None,None
CHAR_SELECTED,1675349948327,S,3,None
CHAR_SELECTED,1675349948438,R,3,None
CHAR_CLICKED,1675349949586,R,None,None
CHAR_SELECTED,1675349950612,Q,2,None
CHAR_SELECTED,1675349950683,P,2,None
CHAR_SELECTED,1675349950745,O,2,None
CHAR_SELECTED,1675349950799,N,3,None
CHAR_SELECTED,1675349950843,M,3,None
CHAR_SELECTED,1675349950909,L,3,None
CHAR_SELECTED,1675349951515,K,3,None
CHAR_SELECTED,1675349951562,J,3,None
CHAR_SELECTED,1675349951637,I,3,None
CHAR_CLICKED,1675349952762,I,None,None
CHAR_SELECTED,1675349953803,H,2,None
CHAR_SELECTED,1675349953871,G,3,None
CHAR_SELECTED,1675349953930,F,3,None
CHAR_SELECTED,1675349954027,E,3,None
CHAR_CLICKED,1675349955033,E,None,None
CHAR_SELECTED,1675349956364,F,3,None
CHAR_SELECTED,1675349956425,G,3,None
CHAR_SELECTED,1675349956492,H,3,None
CHAR_SELECTED,1675349956555,I,3,None
CHAR_SELECTED,1675349956612,J,2,None
CHAR_SELECTED,1675349956655,K,2,None
CHAR_SELECTED,1675349956737,L,2,None
CHAR_SELECTED,1675349957461,M,3,None
CHAR_SELECTED,1675349957558,N,3,None
CHAR_SELECTED,1675349957629,O,3,None
CHAR_SELECTED,1675349957720,P,3,None
CHAR_SELECTED,1675349957889,Q,3,None
CHAR_SELECTED,1675349958390,R,3,None
CHAR_CLICKED,1675349959559,R,None,None
CHAR_SELECTED,1675349960586,S,3,None
CHAR_SELECTED,1675349960650,T,3,None
CHAR_SELECTED,1675349960718,U,3,None
CHAR_SELECTED,1675349960750,V,3,None
CHAR_SELECTED,1675349960822,W,3,None
CHAR_SELECTED,1675349960898,X,2,None
CHAR_SELECTED,1675349961017,Y,2,None
CHAR_SELECTED,1675349961113,Z,2,None
CHAR_SELECTED,1675349961251,SPACE,2,None
CHAR_SELECTED,1675349962022,ENTER,3,None
CHAR_SELECTED,1675349962219,1,2,None
CHAR_SELECTED,1675349965788,ENTER,3,None
CHAR_SELECTED,1675349965992,SPACE,3,None
CHAR_SELECTED,1675349967601,ENTER,4,None
WORD_DONE,1675349968483,None,None,54290 Trier
WORD_NEXT,1675349968484,None,None,Musik
CHAR_SELECTED,1675349970267,SPACE,3,None
CHAR_SELECTED,1675349970372,Z,3,None
CHAR_SELECTED,1675349970430,Y,3,None
CHAR_SELECTED,1675349970972,X,3,None
CHAR_SELECTED,1675349971040,W,3,None
CHAR_SELECTED,1675349971108,V,3,None
CHAR_SELECTED,1675349971208,U,4,None
CHAR_SELECTED,1675349971700,T,3,None
CHAR_SELECTED,1675349971763,S,3,None
CHAR_SELECTED,1675349971867,R,3,None
CHAR_SELECTED,1675349972238,Q,3,None
CHAR_SELECTED,1675349972297,P,3,None
CHAR_SELECTED,1675349972807,O,3,None
CHAR_SELECTED,1675349972911,N,3,None
CHAR_SELECTED,1675349973306,M,3,None
CHAR_SELECTED,1675349973400,L,3,None
CHAR_SELECTED,1675349974762,M,3,None
CHAR_CLICKED,1675349975758,M,None,None
CHAR_SELECTED,1675349977432,L,3,None
CHAR_SELECTED,1675349977499,K,3,None
CHAR_SELECTED,1675349978286,J,3,None
CHAR_SELECTED,1675349978391,I,3,None
CHAR_SELECTED,1675349978832,J,3,None
CHAR_SELECTED,1675349978918,K,3,None
CHAR_SELECTED,1675349979031,L,3,None
CHAR_SELECTED,1675349979129,M,3,None
CHAR_SELECTED,1675349979195,N,3,None
CHAR_SELECTED,1675349979791,O,3,None
CHAR_SELECTED,1675349979860,P,3,None
CHAR_SELECTED,1675349979953,Q,3,None
CHAR_SELECTED,1675349980013,R,3,None
CHAR_SELECTED,1675349980116,S,2,None
CHAR_SELECTED,1675349980525,T,3,None
CHAR_SELECTED,1675349980668,U,3,None
CHAR_CLICKED,1675349982204,U,None,None
CHAR_SELECTED,1675349983343,V,3,None
CHAR_SELECTED,1675349983412,W,3,None
CHAR_SELECTED,1675349983551,X,3,None
CHAR_SELECTED,1675349983642,Y,3,None
CHAR_SELECTED,1675349983923,X,3,None
CHAR_SELECTED,1675349983983,W,3,None
CHAR_SELECTED,1675349984044,V,3,None
CHAR_SELECTED,1675349984083,U,3,None
CHAR_SELECTED,1675349984152,T,3,None
CHAR_SELECTED,1675349984246,S,4,None
CHAR_CLICKED,1675349985592,S,None,None
CHAR_SELECTED,1675349986543,R,2,None
CHAR_SELECTED,1675349986608,Q,2,None
CHAR_SELECTED,1675349986650,P,2,None
CHAR_SELECTED,1675349986675,O,3,None
CHAR_SELECTED,1675349986739,N,3,None
CHAR_SELECTED,1675349986780,M,3,None
CHAR_SELECTED,1675349987357,L,3,None
CHAR_SELECTED,1675349987401,K,3,None
CHAR_SELECTED,1675349987457,J,3,None
CHAR_SELECTED,1675349987508,I,3,None
CHAR_SELECTED,1675349987574,H,4,None
CHAR_SELECTED,1675349988474,I,3,None
CHAR_SELECTED,1675349988642,J,3,None
CHAR_SELECTED,1675349990269,I,4,None
CHAR_CLICKED,1675349992037,I,None,None
CHAR_SELECTED,1675349993173,J,3,None
CHAR_SELECTED,1675349993242,K,3,None
CHAR_CLICKED,1675349994433,K,None,None
CHAR_SELECTED,1675349995933,L,3,None
CHAR_SELECTED,1675349996001,M,3,None
CHAR_SELECTED,1675349996058,N,3,None
CHAR_SELECTED,1675349996102,O,3,None
CHAR_SELECTED,1675349996122,P,3,None
CHAR_SELECTED,1675349996193,Q,2,None
CHAR_SELECTED,1675349996756,R,3,None
CHAR_SELECTED,1675349996823,S,3,None
CHAR_SELECTED,1675349996886,T,3,None
CHAR_SELECTED,1675349996969,U,3,None
CHAR_SELECTED,1675349997057,V,3,None
CHAR_SELECTED,1675349997558,W,3,None
CHAR_SELECTED,1675349997624,X,3,None
CHAR_SELECTED,1675349997694,Y,3,None
CHAR_SELECTED,1675349998322,Z,3,None
CHAR_SELECTED,1675349998419,SPACE,3,None
CHAR_SELECTED,1675349999020,ENTER,3,None
WORD_DONE,1675350000158,None,None,Musik
WORD_NEXT,1675350000161,None,None,Auto
CHAR_SELECTED,1675350002117,1,3,None
CHAR_SELECTED,1675350002188,2,3,None
CHAR_SELECTED,1675350002247,3,3,None
CHAR_SELECTED,1675350002363,4,2,None
CHAR_SELECTED,1675350002483,5,2,None
CHAR_SELECTED,1675350003248,6,3,None
CHAR_SELECTED,1675350003347,7,3,None
CHAR_SELECTED,1675350003449,8,3,None
CHAR_SELECTED,1675350003547,9,3,None
CHAR_SELECTED,1675350004180,0,3,None
CHAR_SELECTED,1675350004316,A,3,None
CHAR_CLICKED,1675350005607,A,None,None
CHAR_SELECTED,1675350008002,0,3,None
CHAR_SELECTED,1675350008039,9,3,None
CHAR_SELECTED,1675350008115,8,3,None
CHAR_SELECTED,1675350008177,7,3,None
CHAR_SELECTED,1675350008206,6,3,None
CHAR_SELECTED,1675350008768,5,3,None
CHAR_SELECTED,1675350008811,4,3,None
CHAR_SELECTED,1675350008833,3,3,None
CHAR_SELECTED,1675350008904,2,3,None
CHAR_SELECTED,1675350008952,1,3,None
CHAR_SELECTED,1675350009508,ENTER,3,None
CHAR_SELECTED,1675350009668,SPACE,3,None
CHAR_SELECTED,1675350009910,Z,3,None
CHAR_SELECTED,1675350010004,Y,3,None
CHAR_SELECTED,1675350010642,X,3,None
CHAR_SELECTED,1675350010713,W,4,None
CHAR_SELECTED,1675350010837,V,4,None
CHAR_SELECTED,1675350011308,U,3,None
CHAR_CLICKED,1675350012561,U,None,None
CHAR_SELECTED,1675350013961,T,3,None
CHAR_SELECTED,1675350014116,S,3,None
CHAR_SELECTED,1675350015694,T,3,None
CHAR_CLICKED,1675350016970,T,None,None
CHAR_SELECTED,1675350017990,S,3,None
CHAR_SELECTED,1675350018096,R,3,None
CHAR_SELECTED,1675350018195,Q,3,None
CHAR_SELECTED,1675350018351,P,3,None
CHAR_SELECTED,1675350020790,O,3,None
CHAR_SELECTED,1675350021517,N,3,None
CHAR_SELECTED,1675350022610,O,3,None
CHAR_CLICKED,1675350023843,O,None,None
CHAR_SELECTED,1675350024805,P,3,None
CHAR_SELECTED,1675350024880,Q,3,None
CHAR_SELECTED,1675350024911,R,2,None
CHAR_SELECTED,1675350024974,S,2,None
CHAR_SELECTED,1675350025509,T,3,None
CHAR_SELECTED,1675350025584,U,3,None
CHAR_SELECTED,1675350025655,V,3,None
CHAR_SELECTED,1675350026146,W,3,None
CHAR_SELECTED,1675350026208,X,3,None
CHAR_SELECTED,1675350026269,Y,3,None
CHAR_SELECTED,1675350026360,Z,2,None
CHAR_SELECTED,1675350026741,SPACE,3,None
CHAR_SELECTED,1675350026871,ENTER,3,None
WORD_DONE,1675350027906,None,None,Auto
WORD_NEXT,1675350027908,None,None,02262 Wiehl
CHAR_SELECTED,1675350029369,SPACE,3,None
CHAR_SELECTED,1675350029436,Z,3,None
CHAR_SELECTED,1675350029473,Y,3,None
CHAR_SELECTED,1675350029550,X,4,None
CHAR_SELECTED,1675350030330,W,3,None
CHAR_SELECTED,1675350033603,V,3,None
CHAR_SELECTED,1675350034101,U,3,None
CHAR_SELECTED,1675350034166,T,3,None
CHAR_SELECTED,1675350034200,S,3,None
CHAR_SELECTED,1675350034260,R,3,None
CHAR_SELECTED,1675350034639,Q,3,None
CHAR_SELECTED,1675350034699,P,3,None
CHAR_SELECTED,1675350034729,O,3,None
CHAR_SELECTED,1675350035278,N,3,None
CHAR_SELECTED,1675350035326,M,3,None
CHAR_SELECTED,1675350035375,L,3,None
CHAR_SELECTED,1675350035799,K,3,None
CHAR_SELECTED,1675350035827,J,3,None
CHAR_SELECTED,1675350035857,I,3,None
CHAR_SELECTED,1675350035904,H,3,None
CHAR_SELECTED,1675350036260,G,3,None
CHAR_SELECTED,1675350036298,F,3,None
CHAR_SELECTED,1675350036332,E,3,None
CHAR_SELECTED,1675350036688,D,3,None
CHAR_SELECTED,1675350036740,C,3,None
CHAR_SELECTED,1675350036788,B,2,None
CHAR_SELECTED,1675350037157,A,3,None
CHAR_SELECTED,1675350037228,0,3,None
CHAR_SELECTED,1675350037885,9,3,None
CHAR_SELECTED,1675350038357,8,4,None
CHAR_SELECTED,1675350038421,7,3,None
CHAR_SELECTED,1675350038487,6,3,None
CHAR_SELECTED,1675350039098,7,2,None
CHAR_SELECTED,1675350039184,8,2,None
CHAR_SELECTED,1675350039322,9,2,None
CHAR_SELECTED,1675350039727,0,3,None
CHAR_CLICKED,1675350041541,0,None,None
CHAR_SELECTED,1675350042480,9,3,None
CHAR_SELECTED,1675350042528,8,3,None
CHAR_SELECTED,1675350042590,7,3,None
CHAR_SELECTED,1675350042609,6,3,None
CHAR_SELECTED,1675350042651,5,3,None
